origin,destination,distance
Downtown Toronto (Berczy Park),West Toronto (Parkdale / Roncesvalles Village),6.1731603174596215
Downtown Toronto (Berczy Park),West Toronto (Bloor West Village / Swansea),8.66376073003648
Downtown Toronto (Berczy Park),Queen's Park Ontario Provincial Government,2.3262163914098832
Downtown Toronto (Berczy Park),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),18.040121009333443
Downtown Toronto (Berczy Park),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),10.983479475670315
Downtown Toronto (Berczy Park),Etobicoke (Alderwood / Long Branch),14.119510492965249
Downtown Toronto (Berczy Park),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),10.65901567183951
Downtown Toronto (Berczy Park),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.646552657839784
Downtown Toronto (Berczy Park),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),12.092657264358937
Downtown Toronto (Berczy Park),Etobicoke (Islington Avenue),12.504276824544148
Downtown Toronto (Berczy Park),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),14.195557618991959
Downtown Toronto (Berczy Park),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),16.19889096568585
Downtown Toronto (Berczy Park),North York (Humber Summit),19.318065248426745
Downtown Toronto (Berczy Park),North York (Humberlea / Emery),16.665727323329044
Downtown Toronto (Berczy Park),Weston,13.266188416845466
Downtown Toronto (Berczy Park),Etobicoke (Westmount),13.758755163529129
Downtown Toronto (Berczy Park),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),15.502958646969617
Downtown Toronto (Berczy Park),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),20.219737282166644
Downtown Toronto (Berczy Park),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),18.943369724280764
Downtown Toronto (Central Bay Street),Downtown Toronto (Richmond / Adelaide / King),0.7867106676349092
Downtown Toronto (Central Bay Street),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.763934253774976
Downtown Toronto (Central Bay Street),Downtown Toronto (Toronto Dominion Centre / Design Exchange),1.097496285646525
Downtown Toronto (Central Bay Street),Downtown Toronto (Commerce Court / Victoria Hotel),0.8541546574657076
Downtown Toronto (Central Bay Street),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.94393920016796
Downtown Toronto (Central Bay Street),Central Toronto (Roselawn),6.672543478565607
Downtown Toronto (Central Bay Street),Central Toronto (Forest Hill North & West),4.934919346760359
Downtown Toronto (Central Bay Street),Central Toronto (The Annex / North Midtown / Yorkville),2.3747324980571642
Downtown Toronto (Central Bay Street),Downtown Toronto (University of Toronto / Harbord),1.251459819637571
Downtown Toronto (Central Bay Street),Downtown Toronto (Kensington Market / Chinatown / Grange Park),0.9831607572697385
Downtown Toronto (Central Bay Street),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),2.084493048952381
Downtown Toronto (Central Bay Street),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),1.529448229476414
Downtown Toronto (Central Bay Street),Downtown Toronto (Underground city),0.8541546574657076
Downtown Toronto (Central Bay Street),North York (Lawrence Manor / Lawrence Heights),8.972641989950477
Downtown Toronto (Central Bay Street),North York (Glencairn),7.604302055891144
Downtown Toronto (Central Bay Street),York (Cedarvale),5.306326643787583
Downtown Toronto (Central Bay Street),York (Fairbank / Oakwood),6.335424533286808
Downtown Toronto (Central Bay Street),Downtown Toronto (Christie),3.0745247357946424
Downtown Toronto (Central Bay Street),West Toronto (Dufferin / Dovercourt Village),4.288032735657101
Downtown Toronto (Central Bay Street),West Toronto (Rua Aþores / Trinity),2.716063258383279
Downtown Toronto (Central Bay Street),West Toronto (Brockton / Parkdale Village / Exhibition Place),4.079376587918308
Downtown Toronto (Central Bay Street),North York (North Park / Maple Leaf Park / Upwood Park),10.316160556491393
Downtown Toronto (Central Bay Street),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),9.012187875529637
Downtown Toronto (Central Bay Street),York (Runnymede / The Junction North),8.136183858453384
Downtown Toronto (Central Bay Street),West Toronto (High Park / The Junction South),6.235171152164164
Downtown Toronto (Central Bay Street),West Toronto (Parkdale / Roncesvalles Village),5.421986775334844
Downtown Toronto (Central Bay Street),West Toronto (Bloor West Village / Swansea),7.8092187176492525
Downtown Toronto (Central Bay Street),Queen's Park Ontario Provincial Government,0.8874146273285765
Downtown Toronto (Central Bay Street),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),17.5697574356884
Downtown Toronto (Central Bay Street),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),10.75524568876164
Downtown Toronto (Central Bay Street),Etobicoke (Alderwood / Long Branch),13.801609580057029
Downtown Toronto (Central Bay Street),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),9.796313608077883
Downtown Toronto (Central Bay Street),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.079782426948311
Downtown Toronto (Central Bay Street),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),11.551722456938938
Downtown Toronto (Central Bay Street),Etobicoke (Islington Avenue),11.490675836480403
Downtown Toronto (Central Bay Street),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),13.34715621171077
Downtown Toronto (Central Bay Street),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),15.408060676830319
Downtown Toronto (Central Bay Street),North York (Humber Summit),17.888905891662173
Downtown Toronto (Central Bay Street),North York (Humberlea / Emery),15.264738181658934
Downtown Toronto (Central Bay Street),Weston,11.93232454397588
Downtown Toronto (Central Bay Street),Etobicoke (Westmount),12.520509230394856
Downtown Toronto (Central Bay Street),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),14.338755720890367
Downtown Toronto (Central Bay Street),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),18.863048346759054
Downtown Toronto (Central Bay Street),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),17.693277187517552
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.0717408895900142
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Toronto Dominion Centre / Design Exchange),0.31082125371474506
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Commerce Court / Victoria Hotel),0.0919337687299437
Downtown Toronto (Richmond / Adelaide / King),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),9.730620601669829
Downtown Toronto (Richmond / Adelaide / King),Central Toronto (Roselawn),7.452790962911667
Downtown Toronto (Richmond / Adelaide / King),Central Toronto (Forest Hill North & West),5.7132133248211945
Downtown Toronto (Richmond / Adelaide / King),Central Toronto (The Annex / North Midtown / Yorkville),3.1244593292434653
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (University of Toronto / Harbord),1.9292588001779014
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.2693797953643922
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),1.6570088627298025
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),0.7532563696999847
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Underground city),0.0919337687299437
Downtown Toronto (Richmond / Adelaide / King),North York (Lawrence Manor / Lawrence Heights),9.719059405558644
Downtown Toronto (Richmond / Adelaide / King),North York (Glencairn),8.324807801999562
Downtown Toronto (Richmond / Adelaide / King),York (Cedarvale),6.020064329001034
Downtown Toronto (Richmond / Adelaide / King),York (Fairbank / Oakwood),6.963104452064839
Downtown Toronto (Richmond / Adelaide / King),Downtown Toronto (Christie),3.6440579374896487
Downtown Toronto (Richmond / Adelaide / King),West Toronto (Dufferin / Dovercourt Village),4.727429654019134
Downtown Toronto (Richmond / Adelaide / King),West Toronto (Rua Aþores / Trinity),2.7735019817042685
Downtown Toronto (Richmond / Adelaide / King),West Toronto (Brockton / Parkdale Village / Exhibition Place),3.969879564449898
Downtown Toronto (Richmond / Adelaide / King),North York (North Park / Maple Leaf Park / Upwood Park),10.96394795816735
Downtown Toronto (Richmond / Adelaide / King),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),9.568180834973067
Downtown Toronto (Richmond / Adelaide / King),York (Runnymede / The Junction North),8.563778163912392
Downtown Toronto (Richmond / Adelaide / King),West Toronto (High Park / The Junction South),6.54917961120461
Downtown Toronto (Richmond / Adelaide / King),West Toronto (Parkdale / Roncesvalles Village),5.543765688012847
Downtown Toronto (Richmond / Adelaide / King),West Toronto (Bloor West Village / Swansea),8.007434172051076
Downtown Toronto (Richmond / Adelaide / King),Queen's Park Ontario Provincial Government,1.6740857261004025
Downtown Toronto (Richmond / Adelaide / King),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),18.040331042840766
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),10.588416601057377
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Alderwood / Long Branch),13.688849206341628
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),10.00372878564333
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.100764756249605
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),11.562453052399164
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Islington Avenue),11.801980931465897
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),13.549382081451528
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),15.575148533625963
Downtown Toronto (Richmond / Adelaide / King),North York (Humber Summit),18.54695368936667
Downtown Toronto (Richmond / Adelaide / King),North York (Humberlea / Emery),15.890674669709044
Downtown Toronto (Richmond / Adelaide / King),Weston,12.492469942246267
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Westmount),12.99930780486342
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),14.760502445280695
Downtown Toronto (Richmond / Adelaide / King),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),19.444674154179076
Downtown Toronto (Richmond / Adelaide / King),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),18.182672518704507
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (Toronto Dominion Centre / Design Exchange),2.8088502579852506
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (Commerce Court / Victoria Hotel),3.051942280658972
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),12.43897199503701
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Central Toronto (Roselawn),10.037100097576928
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Central Toronto (Forest Hill North & West),8.316735095099869
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Central Toronto (The Annex / North Midtown / Yorkville),5.682575966197918
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (University of Toronto / Harbord),4.455622821009202
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (Kensington Market / Chinatown / Grange Park),3.4746443198868184
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),1.9922112032336545
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),2.5953715166885445
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (Underground city),3.051942280658972
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (Lawrence Manor / Lawrence Heights),11.949370539486315
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (Glencairn),10.422070540367807
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),York (Cedarvale),8.180738951940947
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),York (Fairbank / Oakwood),8.648568055583151
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Downtown Toronto (Christie),5.48248484706792
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (Dufferin / Dovercourt Village),5.914575092815162
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (Rua Aþores / Trinity),3.3895933030752836
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (Brockton / Parkdale Village / Exhibition Place),3.3947171080980403
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (North Park / Maple Leaf Park / Upwood Park),12.571032590803382
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),10.778433392892818
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),York (Runnymede / The Junction North),9.271626214773876
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (High Park / The Junction South),6.988871246102728
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (Parkdale / Roncesvalles Village),5.406228613691021
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),West Toronto (Bloor West Village / Swansea),7.833338840875104
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Queen's Park Ontario Provincial Government,4.585739267411001
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),20.944086458485547
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),8.839919139190904
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Alderwood / Long Branch),12.029032989239104
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),9.716942833437999
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),8.141685372497145
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),10.427697994662093
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Islington Avenue),11.848011589591374
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),13.085422325219806
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),14.914512390636885
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (Humber Summit),20.07318531113677
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),North York (Humberlea / Emery),17.27301061614821
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Weston,13.61443598147474
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Westmount),13.726426056770629
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),15.18288004315395
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),20.542740907328405
Downtown Toronto (Harbourfront East / Union Station / Toronto Island),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),18.844778296903684
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (Commerce Court / Victoria Hotel),0.25574868453688343
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.041338835257516
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Central Toronto (Roselawn),7.760724804250441
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Central Toronto (Forest Hill North & West),6.020550256287512
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Central Toronto (The Annex / North Midtown / Yorkville),3.4238614309104816
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (University of Toronto / Harbord),2.214965514662398
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.4819495571672634
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),1.561373489596157
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),0.4588237210622834
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (Underground city),0.25574868453688343
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (Lawrence Manor / Lawrence Heights),10.013977715931524
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (Glencairn),8.610559511238952
Downtown Toronto (Toronto Dominion Centre / Design Exchange),York (Cedarvale),6.304702644570489
Downtown Toronto (Toronto Dominion Centre / Design Exchange),York (Fairbank / Oakwood),7.216564634100773
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (Christie),3.886671953988467
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (Dufferin / Dovercourt Village),4.920682910736906
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (Rua Aþores / Trinity),2.85093790446598
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (Brockton / Parkdale Village / Exhibition Place),3.963430173743575
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (North Park / Maple Leaf Park / Upwood Park),11.221747030476529
Downtown Toronto (Toronto Dominion Centre / Design Exchange),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),9.792804265694977
Downtown Toronto (Toronto Dominion Centre / Design Exchange),York (Runnymede / The Junction North),8.741988544352703
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (High Park / The Junction South),6.689813521358513
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (Parkdale / Roncesvalles Village),5.6162161813095866
Downtown Toronto (Toronto Dominion Centre / Design Exchange),West Toronto (Bloor West Village / Swansea),8.100220135434327
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Queen's Park Ontario Provincial Government,1.9848922982670003
Downtown Toronto (Toronto Dominion Centre / Design Exchange),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),18.23657764738817
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),10.532483263279167
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Alderwood / Long Branch),13.65100707503261
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),10.096133091538698
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.122213142989523
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),11.575879709225864
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Islington Avenue),11.932032091319652
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),13.635653237086174
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),15.646185395736325
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (Humber Summit),18.806673778466475
Downtown Toronto (Toronto Dominion Centre / Design Exchange),North York (Humberlea / Emery),16.13856531998458
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Weston,12.716608945613272
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Westmount),13.192321978293403
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),14.93067296691192
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),19.674719234670068
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),18.377438699455965
Downtown Toronto (Commerce Court / Victoria Hotel),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),9.796332058795276
Downtown Toronto (Commerce Court / Victoria Hotel),Central Toronto (Roselawn),7.525363794743724
Downtown Toronto (Commerce Court / Victoria Hotel),Central Toronto (Forest Hill North & West),5.786663760300041
Downtown Toronto (Commerce Court / Victoria Hotel),Central Toronto (The Annex / North Midtown / Yorkville),3.2046113876170197
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (University of Toronto / Harbord),2.0152908232556057
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (Kensington Market / Chinatown / Grange Park),1.360887648639292
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),1.694967599341233
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),0.6767027079911307
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (Underground city),0.0
Downtown Toronto (Commerce Court / Victoria Hotel),North York (Lawrence Manor / Lawrence Heights),9.80079377597165
Downtown Toronto (Commerce Court / Victoria Hotel),North York (Glencairn),8.409831493278853
Downtown Toronto (Commerce Court / Victoria Hotel),York (Cedarvale),6.105524808911234
Downtown Toronto (Commerce Court / Victoria Hotel),York (Fairbank / Oakwood),7.053670080781545
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (Christie),3.7355211689454664
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (Dufferin / Dovercourt Village),4.818700118948841
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (Rua Aþores / Trinity),2.851382136109783
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (Brockton / Parkdale Village / Exhibition Place),4.032710403989573
Downtown Toronto (Commerce Court / Victoria Hotel),North York (North Park / Maple Leaf Park / Upwood Park),11.054003223341855
Downtown Toronto (Commerce Court / Victoria Hotel),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),9.66007453962817
Downtown Toronto (Commerce Court / Victoria Hotel),York (Runnymede / The Junction North),8.65438459929939
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (High Park / The Junction South),6.636555782686517
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (Parkdale / Roncesvalles Village),5.621928835398694
Downtown Toronto (Commerce Court / Victoria Hotel),West Toronto (Bloor West Village / Swansea),8.088998898660998
Downtown Toronto (Commerce Court / Victoria Hotel),Queen's Park Ontario Provincial Government,1.739806593828099
Downtown Toronto (Commerce Court / Victoria Hotel),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),18.028891444481165
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),10.641241150654825
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Alderwood / Long Branch),13.7461726458455
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),10.08537191493284
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),9.170392924707118
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),11.630689640190969
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Islington Avenue),11.888474030410181
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),13.630281714210195
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),15.65379057580696
Downtown Toronto (Commerce Court / Victoria Hotel),North York (Humber Summit),18.636726457745034
Downtown Toronto (Commerce Court / Victoria Hotel),North York (Humberlea / Emery),15.981575474308897
Downtown Toronto (Commerce Court / Victoria Hotel),Weston,12.58436266245258
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Westmount),13.09072741253123
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),14.850682005255406
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),19.53643746312934
Downtown Toronto (Commerce Court / Victoria Hotel),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),18.274182661482342
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Central Toronto (Roselawn),2.4727651410077023
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Central Toronto (Forest Hill North & West),4.128593209751587
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Central Toronto (The Annex / North Midtown / Yorkville),6.757689212967024
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (University of Toronto / Harbord),7.99759300484263
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Kensington Market / Chinatown / Grange Park),8.972684957308624
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),10.455186966097122
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),10.466133333235984
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Underground city),9.796332058795276
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),North York (Lawrence Manor / Lawrence Heights),2.9077416064457333
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),North York (Glencairn),3.7238494177141983
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),York (Cedarvale),4.78564858853851
